MMSI,BaseDateTime,LAT,LON,SOG,COG
366789123,2023-01-01T05:45:00+00:00,18.95655,72.94546,4.0,73.1
374567890,2023-01-01T05:50:00+00:00,18.92436,72.78342,5.5,141.7
374567890,2023-01-01T05:55:00+00:00,18.87691,72.76441,4.5,23.5
338123456,2023-01-01T06:00:00+00:00,18.95121,72.87984,5.7,205.0
338123456,2023-01-01T06:05:00+00:00,18.94306,72.9347,3.8,231.3
366789123,2023-01-01T06:10:00+00:00,18.91608,72.86222,4.6,7.8
374567890,2023-01-01T06:15:00+00:00,18.99974,72.82183,4.0,12.6
374567890,2023-01-01T06:20:00+00:00,18.86628,72.78105,9.8,95.5
366789123,2023-01-01T06:25:00+00:00,18.83538,72.87033,7.0,44.9
374567890,2023-01-01T06:30:00+00:00,18.95019,72.85879,4.3,6.4
366789123,2023-01-01T06:35:00+00:00,18.84995,72.90487,6.7,179.7
338123456,2023-01-01T06:40:00+00:00,18.80155,72.84044,4.8,238.6
338123456,2023-01-01T06:45:00+00:00,18.83844,72.76399,4.8,302.4
374567890,2023-01-01T06:50:00+00:00,18.89469,72.77374,1.0,345.8
338123456,2023-01-01T06:55:00+00:00,18.85898,72.81575,5.3,202.0
338123456,2023-01-01T07:00:00+00:00,18.8101,72.80371,8.9,332.2
338123456,2023-01-01T07:05:00+00:00,18.95253,72.77828,4.2,127.6
338123456,2023-01-01T07:10:00+00:00,18.9447,72.90002,1.1,159.5
338123456,2023-01-01T07:15:00+00:00,18.95882,72.93638,9.6,50.2
338123456,2023-01-01T07:20:00+00:00,18.96438,72.77203,4.9,247.7
366789123,2023-01-01T07:25:00+00:00,18.81841,72.87372,0.4,277.9
374567890,2023-01-01T07:30:00+00:00,18.82123,72.89996,2.9,280.8
338123456,2023-01-01T07:35:00+00:00,18.96674,72.76917,5.2,330.9
366789123,2023-01-01T07:40:00+00:00,18.98685,72.93711,6.9,221.2
366789123,2023-01-01T07:45:00+00:00,18.97365,72.90445,2.8,123.2
366789123,2023-01-01T07:50:00+00:00,18.95064,72.86174,7.3,19.5
374567890,2023-01-01T07:55:00+00:00,18.83652,72.86618,1.1,278.1
338123456,2023-01-01T08:00:00+00:00,18.84494,72.79143,1.2,17.1
366789123,2023-01-01T08:05:00+00:00,18.97563,72.91741,6.6,42.3
366789123,2023-01-01T08:10:00+00:00,18.86243,72.76333,1.4,335.9
374567890,2023-01-01T08:15:00+00:00,18.87944,72.88881,5.3,315.1
374567890,2023-01-01T08:20:00+00:00,18.99253,72.76008,8.8,154.0
374567890,2023-01-01T08:25:00+00:00,18.99545,72.88781,6.1,224.6
374567890,2023-01-01T08:30:00+00:00,18.80857,72.75182,1.9,10.7
338123456,2023-01-01T08:35:00+00:00,18.95696,72.79216,4.8,328.6
366789123,2023-01-01T08:40:00+00:00,18.93325,72.78495,1.5,221.0
374567890,2023-01-01T08:45:00+00:00,18.92434,72.83138,8.2,222.1
366789123,2023-01-01T08:50:00+00:00,18.90018,72.75798,6.4,318.8
338123456,2023-01-01T08:55:00+00:00,18.815,72.81173,2.6,71.3
374567890,2023-01-01T09:00:00+00:00,18.88987,72.88227,5.3,288.1
338123456,2023-01-01T09:05:00+00:00,18.821,72.88516,5.6,221.5
338123456,2023-01-01T09:10:00+00:00,18.98341,72.88337,0.5,331.2
366789123,2023-01-01T09:15:00+00:00,18.82654,72.88799,9.0,8.6
374567890,2023-01-01T09:20:00+00:00,18.87756,72.79163,2.8,3.2
366789123,2023-01-01T09:25:00+00:00,18.87863,72.94176,2.9,87.8
338123456,2023-01-01T09:30:00+00:00,18.80385,72.89839,6.5,284.8
374567890,2023-01-01T09:35:00+00:00,18.81224,72.89448,4.0,147.5
374567890,2023-01-01T09:40:00+00:00,18.87268,72.75548,8.2,293.1
338123456,2023-01-01T09:45:00+00:00,18.85436,72.77618,2.4,237.0
374567890,2023-01-01T09:50:00+00:00,18.99922,72.85412,6.4,342.0
338123456,2023-01-01T09:55:00+00:00,18.99005,72.78669,1.2,19.5
374567890,2023-01-01T10:00:00+00:00,18.81437,72.84639,3.5,210.3
338123456,2023-01-01T10:05:00+00:00,18.91045,72.76863,7.6,124.9
338123456,2023-01-01T10:10:00+00:00,18.8348,72.90251,8.4,38.7
338123456,2023-01-01T10:15:00+00:00,18.93086,72.93795,3.0,303.9
338123456,2023-01-01T10:20:00+00:00,18.942,72.93073,1.1,13.2
374567890,2023-01-01T10:25:00+00:00,18.94008,72.89654,2.2,61.7
366789123,2023-01-01T10:30:00+00:00,18.95469,72.93591,8.1,356.0
374567890,2023-01-01T10:35:00+00:00,18.85692,72.93928,6.2,147.2
366789123,2023-01-01T10:40:00+00:00,18.87426,72.80759,9.5,350.1
366789123,2023-01-01T10:45:00+00:00,18.98241,72.86947,9.6,82.5
338123456,2023-01-01T10:50:00+00:00,18.97309,72.77186,6.8,149.6
338123456,2023-01-01T10:55:00+00:00,18.83994,72.8811,5.1,314.7
366789123,2023-01-01T11:00:00+00:00,18.91541,72.92806,6.2,140.5
366789123,2023-01-01T11:05:00+00:00,18.97746,72.93206,6.9,339.8
366789123,2023-01-01T11:10:00+00:00,18.84508,72.9212,9.0,354.7
374567890,2023-01-01T11:15:00+00:00,18.83518,72.90423,5.3,265.8
366789123,2023-01-01T11:20:00+00:00,18.93083,72.87133,4.9,212.8
366789123,2023-01-01T11:25:00+00:00,18.97159,72.87381,1.6,207.4
338123456,2023-01-01T11:30:00+00:00,18.97589,72.8874,6.0,271.0
374567890,2023-01-01T11:35:00+00:00,18.9331,72.79476,7.0,294.1
374567890,2023-01-01T11:40:00+00:00,18.94988,72.94613,1.5,92.1
366789123,2023-01-01T11:45:00+00:00,18.95907,72.79441,6.4,259.0
374567890,2023-01-01T11:50:00+00:00,18.96284,72.8978,7.5,188.8
366789123,2023-01-01T11:55:00+00:00,18.89131,72.88781,1.5,249.8
374567890,2023-01-01T12:00:00+00:00,18.84802,72.83549,4.2,311.8
366789123,2023-01-01T12:05:00+00:00,18.90847,72.88558,5.9,147.6
366789123,2023-01-01T12:10:00+00:00,18.92194,72.76141,3.4,83.5
374567890,2023-01-01T12:15:00+00:00,18.95347,72.77587,4.2,347.4
366789123,2023-01-01T12:20:00+00:00,18.89565,72.92327,9.3,186.7
366789123,2023-01-01T12:25:00+00:00,18.9564,72.7539,6.1,322.2
338123456,2023-01-01T12:30:00+00:00,18.80736,72.7771,4.8,308.1
338123456,2023-01-01T12:35:00+00:00,18.96951,72.89858,3.5,193.1
374567890,2023-01-01T12:40:00+00:00,18.86215,72.7622,9.9,148.6
338123456,2023-01-01T12:45:00+00:00,18.80303,72.92348,8.4,334.0
338123456,2023-01-01T12:50:00+00:00,18.97941,72.94434,8.7,175.5
374567890,2023-01-01T12:55:00+00:00,18.86772,72.89218,7.4,355.9
338123456,2023-01-01T13:00:00+00:00,18.9125,72.92668,5.6,55.1
338123456,2023-01-01T13:05:00+00:00,18.86824,72.81957,4.9,186.0
338123456,2023-01-01T13:10:00+00:00,18.99029,72.83069,3.9,122.0
366789123,2023-01-01T13:15:00+00:00,18.80187,72.87778,3.6,140.0
366789123,2023-01-01T13:20:00+00:00,18.96259,72.9154,8.2,308.3
366789123,2023-01-01T13:25:00+00:00,18.81392,72.76284,0.8,87.2
374567890,2023-01-01T13:30:00+00:00,18.97631,72.78779,1.1,184.1
338123456,2023-01-01T13:35:00+00:00,18.97286,72.94607,5.3,167.5
338123456,2023-01-01T13:40:00+00:00,18.80414,72.90661,5.4,9.1
366789123,2023-01-01T13:45:00+00:00,18.95411,72.82284,2.0,205.1
366789123,2023-01-01T13:50:00+00:00,18.85889,72.90817,0.2,187.8
338123456,2023-01-01T13:55:00+00:00,18.98851,72.78286,7.1,110.7
366789123,2023-01-01T14:00:00+00:00,18.9419,72.87311,5.6,112.4
366789123,2023-01-01T14:05:00+00:00,18.94895,72.92732,8.8,316.7
338123456,2023-01-01T14:10:00+00:00,18.81585,72.87842,1.5,237.6
338123456,2023-01-01T14:15:00+00:00,18.95864,72.9308,1.7,156.1
374567890,2023-01-01T14:20:00+00:00,18.94393,72.75717,3.2,69.8
366789123,2023-01-01T14:25:00+00:00,18.83554,72.91128,0.2,80.7
338123456,2023-01-01T14:30:00+00:00,18.87219,72.783,1.1,106.5
374567890,2023-01-01T14:35:00+00:00,18.87341,72.79124,3.7,169.6
366789123,2023-01-01T14:40:00+00:00,18.83624,72.90405,3.0,332.3
374567890,2023-01-01T14:45:00+00:00,18.89493,72.79796,9.8,230.4
338123456,2023-01-01T14:50:00+00:00,18.80918,72.92432,5.4,174.7
338123456,2023-01-01T14:55:00+00:00,18.87517,72.78838,7.3,289.1
338123456,2023-01-01T15:00:00+00:00,18.81907,72.80339,0.2,86.7
366789123,2023-01-01T15:05:00+00:00,18.98761,72.78718,7.0,56.1
338123456,2023-01-01T15:10:00+00:00,18.84196,72.90694,4.4,155.8
366789123,2023-01-01T15:15:00+00:00,18.9011,72.79801,7.3,293.8
374567890,2023-01-01T15:20:00+00:00,18.93653,72.82947,4.3,135.4
338123456,2023-01-01T15:25:00+00:00,18.99227,72.89097,3.6,123.2
366789123,2023-01-01T15:30:00+00:00,18.8055,72.82316,2.6,109.5
366789123,2023-01-01T15:35:00+00:00,18.9399,72.80953,1.6,330.2
338123456,2023-01-01T15:40:00+00:00,18.85233,72.83687,5.7,126.8
366789123,2023-01-01T15:45:00+00:00,18.80607,72.93835,6.5,266.5
366789123,2023-01-01T15:50:00+00:00,18.81092,72.82911,4.2,269.6
374567890,2023-01-01T15:55:00+00:00,18.91328,72.89766,6.0,49.7
366789123,2023-01-01T16:00:00+00:00,18.89408,72.86051,5.3,93.0
374567890,2023-01-01T16:05:00+00:00,18.99784,72.76388,3.5,19.5
338123456,2023-01-01T16:10:00+00:00,18.80604,72.8663,9.2,220.4
338123456,2023-01-01T16:15:00+00:00,18.98053,72.91082,2.4,73.6
338123456,2023-01-01T16:20:00+00:00,18.9848,72.93848,1.8,230.9
338123456,2023-01-01T16:25:00+00:00,18.95039,72.82148,8.2,139.2
366789123,2023-01-01T16:30:00+00:00,18.94624,72.82451,2.1,224.5
374567890,2023-01-01T16:35:00+00:00,18.92176,72.8467,7.7,82.8
366789123,2023-01-01T16:40:00+00:00,18.85297,72.92722,4.6,236.7
374567890,2023-01-01T16:45:00+00:00,18.91351,72.81362,4.4,169.0
374567890,2023-01-01T16:50:00+00:00,18.93285,72.83017,9.0,57.2
366789123,2023-01-01T16:55:00+00:00,18.82158,72.91727,4.6,232.6
338123456,2023-01-01T17:00:00+00:00,18.88359,72.90639,1.1,154.5
338123456,2023-01-01T17:05:00+00:00,18.9738,72.94045,0.7,50.5
374567890,2023-01-01T17:10:00+00:00,18.8529,72.80859,2.6,328.4
338123456,2023-01-01T17:15:00+00:00,18.91854,72.94706,5.8,327.6
374567890,2023-01-01T17:20:00+00:00,18.88263,72.91047,3.6,66.0
374567890,2023-01-01T17:25:00+00:00,18.93467,72.92196,8.8,29.1
338123456,2023-01-01T17:30:00+00:00,18.98937,72.88056,5.5,219.1
366789123,2023-01-01T17:35:00+00:00,18.92796,72.87806,8.3,252.3
338123456,2023-01-01T17:40:00+00:00,18.96937,72.92913,3.0,275.9
374567890,2023-01-01T17:45:00+00:00,18.8909,72.77102,3.1,198.5
338123456,2023-01-01T17:50:00+00:00,18.90007,72.89814,8.0,112.4
366789123,2023-01-01T17:55:00+00:00,18.99056,72.86745,7.5,29.6
338123456,2023-01-01T18:00:00+00:00,18.98082,72.7783,1.7,269.7
338123456,2023-01-01T18:05:00+00:00,18.87834,72.82979,4.8,70.8
366789123,2023-01-01T18:10:00+00:00,18.88425,72.81919,5.6,87.5
366789123,2023-01-01T18:15:00+00:00,18.89075,72.83515,9.9,36.8
366789123,2023-01-01T18:20:00+00:00,18.82695,72.87552,3.6,293.2
374567890,2023-01-01T18:25:00+00:00,18.94001,72.94867,0.4,273.5
338123456,2023-01-01T18:30:00+00:00,18.86646,72.9172,9.9,185.2
366789123,2023-01-01T18:35:00+00:00,18.80754,72.94107,3.7,202.1
366789123,2023-01-01T18:40:00+00:00,18.81219,72.86043,8.1,19.4
374567890,2023-01-01T18:45:00+00:00,18.97018,72.81665,5.2,355.9
338123456,2023-01-01T18:50:00+00:00,18.80227,72.87323,9.0,18.2
338123456,2023-01-01T18:55:00+00:00,18.90755,72.86537,6.0,214.3
374567890,2023-01-01T19:00:00+00:00,18.94842,72.90371,8.9,111.2
338123456,2023-01-01T19:05:00+00:00,18.81007,72.8525,2.5,265.6
366789123,2023-01-01T19:10:00+00:00,18.85917,72.93086,9.2,271.1
366789123,2023-01-01T19:15:00+00:00,18.93852,72.93626,6.1,356.9
366789123,2023-01-01T19:20:00+00:00,18.84343,72.91282,3.1,164.6
366789123,2023-01-01T19:25:00+00:00,18.92874,72.83582,4.8,233.2
374567890,2023-01-01T19:30:00+00:00,18.98072,72.87947,8.6,282.6
338123456,2023-01-01T19:35:00+00:00,18.87907,72.84901,4.1,289.5
366789123,2023-01-01T19:40:00+00:00,18.94646,72.92783,9.6,22.7
338123456,2023-01-01T19:45:00+00:00,18.93386,72.79918,7.4,59.7
366789123,2023-01-01T19:50:00+00:00,18.97612,72.88201,8.3,13.6
374567890,2023-01-01T19:55:00+00:00,18.94955,72.92509,8.0,107.3
338123456,2023-01-01T20:00:00+00:00,18.8705,72.78615,6.6,279.5
366789123,2023-01-01T20:05:00+00:00,18.8697,72.86345,7.6,17.5
338123456,2023-01-01T20:10:00+00:00,18.83517,72.76714,0.1,278.8
338123456,2023-01-01T20:15:00+00:00,18.81533,72.75179,2.9,82.3
338123456,2023-01-01T20:20:00+00:00,18.87185,72.8875,4.0,56.5
366789123,2023-01-01T20:25:00+00:00,18.93766,72.81739,4.5,78.4
374567890,2023-01-01T20:30:00+00:00,18.91285,72.80385,3.6,308.5
338123456,2023-01-01T20:35:00+00:00,18.95991,72.89443,7.1,180.6
374567890,2023-01-01T20:40:00+00:00,18.86207,72.87277,3.1,323.1
366789123,2023-01-01T20:45:00+00:00,18.97637,72.79838,1.8,147.8
366789123,2023-01-01T20:50:00+00:00,18.95031,72.94878,7.6,48.8
366789123,2023-01-01T20:55:00+00:00,18.89994,72.92357,3.9,162.7
338123456,2023-01-01T21:00:00+00:00,18.9411,72.87141,1.6,176.5
366789123,2023-01-01T21:05:00+00:00,18.80122,72.7582,7.1,359.9
338123456,2023-01-01T21:10:00+00:00,18.83302,72.8322,5.6,346.3
366789123,2023-01-01T21:15:00+00:00,18.92587,72.88274,9.3,118.9
338123456,2023-01-01T21:20:00+00:00,18.91788,72.94669,7.4,110.7
374567890,2023-01-01T21:25:00+00:00,18.82875,72.88109,6.2,355.4
366789123,2023-01-01T21:30:00+00:00,18.96106,72.94546,3.6,35.4
366789123,2023-01-01T21:35:00+00:00,18.83061,72.81781,4.7,340.6
374567890,2023-01-01T21:40:00+00:00,18.813,72.77528,9.0,327.4
374567890,2023-01-01T21:45:00+00:00,18.89965,72.82433,0.7,218.7
338123456,2023-01-01T21:50:00+00:00,18.83489,72.75336,7.0,194.9
366789123,2023-01-01T21:55:00+00:00,18.88786,72.94015,1.0,247.6
338123456,2023-01-01T22:00:00+00:00,18.86216,72.89458,6.2,246.6
374567890,2023-01-01T22:05:00+00:00,18.8427,72.85217,1.0,169.9
338123456,2023-01-01T22:10:00+00:00,18.94379,72.94746,2.8,228.2
338123456,2023-01-01T22:15:00+00:00,18.83825,72.77576,2.9,145.9
374567890,2023-01-01T22:20:00+00:00,18.98017,72.81853,9.9,202.7
374567890,2023-01-01T22:25:00+00:00,18.87259,72.828,7.6,221.6
366789123,2023-01-01T22:30:00+00:00,18.92911,72.93443,5.0,312.9
374567890,2023-01-01T22:35:00+00:00,18.98361,72.90525,8.3,352.2
338123456,2023-01-01T22:40:00+00:00,18.99811,72.84055,5.4,345.2
374567890,2023-01-01T22:45:00+00:00,18.88944,72.86086,0.6,308.7
366789123,2023-01-01T22:50:00+00:00,18.8544,72.84417,4.4,238.4
374567890,2023-01-01T22:55:00+00:00,18.9094,72.92535,1.3,117.5
374567890,2023-01-01T23:00:00+00:00,18.99475,72.90556,8.5,232.9
374567890,2023-01-01T23:05:00+00:00,18.84678,72.94486,5.9,279.6
338123456,2023-01-01T23:10:00+00:00,18.89151,72.81695,8.6,114.7
374567890,2023-01-01T23:15:00+00:00,18.82928,72.914,9.3,161.1
374567890,2023-01-01T23:20:00+00:00,18.9953,72.79767,5.0,79.9
338123456,2023-01-01T23:25:00+00:00,18.90407,72.87194,8.4,41.9
374567890,2023-01-01T23:30:00+00:00,18.97583,72.913,1.7,299.2
374567890,2023-01-01T23:35:00+00:00,18.96001,72.8354,6.4,79.1
366789123,2023-01-01T23:40:00+00:00,18.97693,72.94073,8.4,305.7
374567890,2023-01-01T23:45:00+00:00,18.88284,72.86826,7.6,98.1
338123456,2023-01-01T23:50:00+00:00,18.80021,72.87562,1.0,312.9
366789123,2023-01-01T23:55:00+00:00,18.87079,72.77615,5.5,145.6
374567890,2023-01-01T00:00:00+00:00,18.95551,72.8032,4.5,238.1
338123456,2023-01-01T00:05:00+00:00,18.82648,72.89917,9.5,230.1
338123456,2023-01-01T00:10:00+00:00,18.81064,72.89544,3.0,201.0
374567890,2023-01-01T00:15:00+00:00,18.91816,72.85212,6.7,149.3
338123456,2023-01-01T00:20:00+00:00,18.87714,72.85956,8.8,222.6
366789123,2023-01-01T00:25:00+00:00,18.98254,72.93105,9.4,198.2
366789123,2023-01-01T00:30:00+00:00,18.98695,72.94172,3.1,296.5
338123456,2023-01-01T00:35:00+00:00,18.85437,72.78076,2.0,273.2
338123456,2023-01-01T00:40:00+00:00,18.92291,72.92029,8.8,322.5
374567890,2023-01-01T00:45:00+00:00,18.88004,72.87935,2.8,132.6
338123456,2023-01-01T00:50:00+00:00,18.96041,72.82038,0.9,117.5
374567890,2023-01-01T00:55:00+00:00,18.96548,72.94967,7.2,104.3
374567890,2023-01-01T01:00:00+00:00,18.86369,72.87872,6.9,3.8
338123456,2023-01-01T01:05:00+00:00,18.95337,72.83018,3.0,3.4
366789123,2023-01-01T01:10:00+00:00,18.85037,72.82015,4.9,131.0
338123456,2023-01-01T01:15:00+00:00,18.91855,72.9293,9.5,267.6
338123456,2023-01-01T01:20:00+00:00,18.9206,72.94933,7.9,352.0
374567890,2023-01-01T01:25:00+00:00,18.95857,72.88055,8.0,47.7
338123456,2023-01-01T01:30:00+00:00,18.84391,72.89698,8.5,113.4
374567890,2023-01-01T01:35:00+00:00,18.96875,72.8056,3.5,66.0
338123456,2023-01-01T01:40:00+00:00,18.9396,72.85048,9.8,38.9
366789123,2023-01-01T01:45:00+00:00,18.80679,72.79779,7.8,177.1
366789123,2023-01-01T01:50:00+00:00,18.84167,72.82217,7.1,291.8
366789123,2023-01-01T01:55:00+00:00,18.80854,72.77704,0.6,270.5
374567890,2023-01-01T02:00:00+00:00,18.93298,72.78742,6.3,67.1
374567890,2023-01-01T02:05:00+00:00,18.84364,72.80539,9.1,206.3
366789123,2023-01-01T02:10:00+00:00,18.92829,72.83861,5.8,88.3
338123456,2023-01-01T02:15:00+00:00,18.81892,72.89432,2.9,244.0
366789123,2023-01-01T02:20:00+00:00,18.83568,72.81124,9.6,136.6
338123456,2023-01-01T02:25:00+00:00,18.89238,72.88345,3.1,44.4
366789123,2023-01-01T02:30:00+00:00,18.92473,72.86445,0.6,346.6
374567890,2023-01-01T02:35:00+00:00,18.91533,72.78589,4.8,148.4
366789123,2023-01-01T02:40:00+00:00,18.97998,72.94967,8.1,256.7
374567890,2023-01-01T02:45:00+00:00,18.97142,72.94673,9.5,281.7
338123456,2023-01-01T02:50:00+00:00,18.98379,72.80189,7.3,164.7
338123456,2023-01-01T02:55:00+00:00,18.94451,72.81634,8.8,189.3
338123456,2023-01-01T03:00:00+00:00,18.84327,72.85817,7.4,262.3
366789123,2023-01-01T03:05:00+00:00,18.93138,72.9319,0.9,24.3
366789123,2023-01-01T03:10:00+00:00,18.84646,72.82825,9.1,243.8
374567890,2023-01-01T03:15:00+00:00,18.96026,72.76319,1.2,248.8
366789123,2023-01-01T03:20:00+00:00,18.85255,72.81493,9.7,308.5
338123456,2023-01-01T03:25:00+00:00,18.86511,72.808,5.8,67.4
338123456,2023-01-01T03:30:00+00:00,18.85236,72.75261,0.2,202.4
338123456,2023-01-01T03:35:00+00:00,18.84001,72.86252,9.9,45.2
366789123,2023-01-01T03:40:00+00:00,18.83771,72.93997,3.9,148.2
338123456,2023-01-01T03:45:00+00:00,18.90622,72.83025,1.1,297.8
366789123,2023-01-01T03:50:00+00:00,18.91452,72.75645,7.7,87.2
374567890,2023-01-01T03:55:00+00:00,18.85883,72.92523,3.1,177.5
338123456,2023-01-01T04:00:00+00:00,18.87859,72.90809,8.1,209.8
374567890,2023-01-01T04:05:00+00:00,18.88454,72.9372,1.4,35.2
374567890,2023-01-01T04:10:00+00:00,18.93097,72.76623,9.0,277.1
366789123,2023-01-01T04:15:00+00:00,18.97775,72.85209,3.0,203.9
374567890,2023-01-01T04:20:00+00:00,18.92904,72.84055,5.9,169.9
338123456,2023-01-01T04:25:00+00:00,18.95838,72.89598,7.2,222.2
338123456,2023-01-01T04:30:00+00:00,18.98252,72.82962,9.9,150.1
338123456,2023-01-01T04:35:00+00:00,18.97577,72.81115,5.5,118.5
366789123,2023-01-01T04:40:00+00:00,18.81888,72.82816,0.7,88.5
366789123,2023-01-01T04:45:00+00:00,18.91358,72.90385,2.9,208.0
374567890,2023-01-01T04:50:00+00:00,18.91196,72.7744,0.8,337.4
366789123,2023-01-01T04:55:00+00:00,18.86531,72.85037,8.0,217.5
338123456,2023-01-01T05:00:00+00:00,18.85706,72.83968,2.9,133.9
366789123,2023-01-01T05:05:00+00:00,18.93784,72.82783,9.7,6.4
374567890,2023-01-01T05:10:00+00:00,18.87363,72.88232,8.9,46.0
338123456,2023-01-01T05:15:00+00:00,18.81805,72.75482,9.4,108.4
366789123,2023-01-01T05:20:00+00:00,18.89899,72.80775,7.8,215.1
338123456,2023-01-01T05:25:00+00:00,18.96039,72.84963,3.3,123.2
338123456,2023-01-01T05:30:00+00:00,18.80913,72.85367,1.7,246.8
374567890,2023-01-01T05:35:00+00:00,18.91578,72.82241,8.0,104.7
338123456,2023-01-01T05:40:00+00:00,18.84099,72.88912,5.5,88.5
374567890,2023-01-01T05:45:00+00:00,18.84419,72.77583,4.7,336.0
374567890,2023-01-01T05:50:00+00:00,18.96011,72.94858,0.3,267.9
366789123,2023-01-01T05:55:00+00:00,18.91814,72.76793,6.5,73.0
366789123,2023-01-01T06:00:00+00:00,18.8865,72.78523,5.9,135.9
338123456,2023-01-01T06:05:00+00:00,18.8416,72.78788,7.5,320.5
366789123,2023-01-01T06:10:00+00:00,18.94239,72.93413,1.1,95.6
366789123,2023-01-01T06:15:00+00:00,18.85975,72.92901,9.1,69.0
374567890,2023-01-01T06:20:00+00:00,18.83877,72.75053,9.0,213.5
366789123,2023-01-01T06:25:00+00:00,18.89365,72.92928,4.2,290.0
374567890,2023-01-01T06:30:00+00:00,18.98269,72.88059,1.1,151.8
374567890,2023-01-01T06:35:00+00:00,18.98605,72.94345,4.6,183.6
374567890,2023-01-01T06:40:00+00:00,18.96389,72.91495,4.7,60.8
338123456,2023-01-01T06:45:00+00:00,18.91078,72.81397,3.8,103.5
366789123,2023-01-01T06:50:00+00:00,18.93424,72.80686,0.8,270.8
366789123,2023-01-01T06:55:00+00:00,18.83005,72.79404,4.2,358.1
366789123,2023-01-01T07:00:00+00:00,18.82564,72.83258,8.0,150.5
366789123,2023-01-01T07:05:00+00:00,18.99267,72.7998,1.5,140.8
338123456,2023-01-01T07:10:00+00:00,18.82978,72.76431,3.7,61.7
374567890,2023-01-01T07:15:00+00:00,18.97069,72.93865,5.2,266.2
338123456,2023-01-01T07:20:00+00:00,18.95053,72.86765,5.1,210.6
366789123,2023-01-01T07:25:00+00:00,18.93917,72.7888,2.2,3.5
338123456,2023-01-01T07:30:00+00:00,18.82856,72.75681,7.4,98.1
338123456,2023-01-01T07:35:00+00:00,18.81187,72.89362,5.9,27.2
374567890,2023-01-01T07:40:00+00:00,18.87993,72.86058,8.8,224.1
374567890,2023-01-01T07:45:00+00:00,18.98435,72.75284,2.8,168.0
366789123,2023-01-01T07:50:00+00:00,18.87624,72.77065,9.0,258.9
374567890,2023-01-01T07:55:00+00:00,18.82286,72.87392,4.5,51.2
374567890,2023-01-01T08:00:00+00:00,18.89669,72.93248,6.4,18.8
338123456,2023-01-01T08:05:00+00:00,18.85824,72.83962,1.7,266.1
374567890,2023-01-01T08:10:00+00:00,18.9365,72.83751,8.1,161.6
338123456,2023-01-01T08:15:00+00:00,18.98788,72.90956,2.1,46.2
366789123,2023-01-01T08:20:00+00:00,18.88133,72.81157,3.4,158.9
366789123,2023-01-01T08:25:00+00:00,18.8891,72.75173,5.7,208.2
374567890,2023-01-01T08:30:00+00:00,18.96697,72.80941,1.4,259.6
374567890,2023-01-01T08:35:00+00:00,18.9592,72.7992,7.0,1.3
366789123,2023-01-01T08:40:00+00:00,18.9692,72.80415,5.1,43.7
366789123,2023-01-01T08:45:00+00:00,18.87883,72.94903,3.4,331.7
366789123,2023-01-01T08:50:00+00:00,18.86146,72.9201,8.3,250.9
338123456,2023-01-01T08:55:00+00:00,18.98526,72.76774,3.3,328.1
338123456,2023-01-01T09:00:00+00:00,18.86038,72.78094,1.7,249.9
374567890,2023-01-01T09:05:00+00:00,18.84761,72.80872,4.0,227.3
338123456,2023-01-01T09:10:00+00:00,18.86666,72.85215,8.9,290.0
374567890,2023-01-01T09:15:00+00:00,18.97213,72.77321,9.3,169.9
366789123,2023-01-01T09:20:00+00:00,18.93527,72.78843,2.7,33.4
338123456,2023-01-01T09:25:00+00:00,18.82332,72.78034,7.3,284.9
338123456,2023-01-01T09:30:00+00:00,18.89947,72.91779,0.1,91.8
366789123,2023-01-01T09:35:00+00:00,18.92613,72.75579,4.5,181.5
374567890,2023-01-01T09:40:00+00:00,18.98872,72.87573,5.4,341.8
338123456,2023-01-01T09:45:00+00:00,18.80169,72.91194,3.6,139.1
366789123,2023-01-01T09:50:00+00:00,18.94944,72.85622,3.1,267.6
366789123,2023-01-01T09:55:00+00:00,18.82663,72.80284,9.4,164.4
366789123,2023-01-01T10:00:00+00:00,18.86001,72.75363,9.2,344.5
338123456,2023-01-01T10:05:00+00:00,18.89705,72.82694,6.5,11.1
374567890,2023-01-01T10:10:00+00:00,18.9422,72.78221,3.6,83.7
366789123,2023-01-01T10:15:00+00:00,18.98791,72.90931,0.5,198.9
374567890,2023-01-01T10:20:00+00:00,18.99343,72.84901,4.9,259.5
374567890,2023-01-01T10:25:00+00:00,18.99856,72.92874,7.5,217.8
366789123,2023-01-01T10:30:00+00:00,18.87175,72.84109,4.5,4.2
374567890,2023-01-01T10:35:00+00:00,18.80728,72.8617,9.7,341.2
374567890,2023-01-01T10:40:00+00:00,18.84249,72.85926,6.9,67.1
338123456,2023-01-01T10:45:00+00:00,18.8607,72.92173,0.4,147.3
366789123,2023-01-01T10:50:00+00:00,18.80982,72.77756,0.6,9.8
374567890,2023-01-01T10:55:00+00:00,18.94417,72.93518,6.7,260.0
338123456,2023-01-01T11:00:00+00:00,18.93588,72.82377,6.0,310.5
